"Time results were received","MD5 hash of participants IP address","Controller name","Item number","Element number","Type","Group","PennElementType","PennElementName","Parameter","Value","EventTime","sentence1","Comments"
1552257649,196,"PennController",56,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256684096,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552257649,196,"PennController",56,0,"particle","NULL","PennController",56,"_Trial_","End",1552256684860,"The tough test was a milestone which no student could ever feel up to.","NULL"
1552257649,196,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","Start",1552256684867,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552257649,196,"PennController",27,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552256690569,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552257649,196,"PennController",27,0,"prepositional","NULL","PennController",27,"_Trial_","End",1552256694000,"The brilliant compromise is a solution which both sides could happily agree on.","NULL"
1552257649,196,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","Start",1552256694004,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552257649,196,"PennController",20,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256697274,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552257649,196,"PennController",20,0,"filler","NULL","PennController",20,"_Trial_","End",1552256697917,"The young intellectual is a writer who in the park would write poetry.","NULL"
1552257649,196,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","Start",1552256697922,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552257649,196,"PennController",66,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256701402,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552257649,196,"PennController",66,0,"particle","NULL","PennController",66,"_Trial_","End",1552256702668,"Your strange cousin is a person whom the family must reluctantly put up with.","NULL"
1552257649,196,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","Start",1552256702673,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552257649,196,"PennController",28,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552256706674,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552257649,196,"PennController",28,0,"prepositional","NULL","PennController",28,"_Trial_","End",1552256708866,"The exhausting trip was a vacation which my friends will barely recover from.","NULL"
1552257649,196,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","Start",1552256708871,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552257649,196,"PennController",14,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256712818,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552257649,196,"PennController",14,0,"filler","NULL","PennController",14,"_Trial_","End",1552256713990,"The beautiful wedding was an event that for some time will be remembered.","NULL"
1552257649,196,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","Start",1552256713996,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257649,196,"PennController",64,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256723602,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257649,196,"PennController",64,0,"particle","NULL","PennController",64,"_Trial_","End",1552256724533,"The quiet child is a troublemaker whom all babysitters should often check in on.","NULL"
1552257649,196,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","Start",1552256724538,"The new plan is a project which the mayor should immediately work on.","NULL"
1552257649,196,"PennController",32,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552256729027,"The new plan is a project which the mayor should immediately work on.","NULL"
1552257649,196,"PennController",32,0,"prepositional","NULL","PennController",32,"_Trial_","End",1552256730190,"The new plan is a project which the mayor should immediately work on.","NULL"
1552257649,196,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","Start",1552256730195,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257649,196,"PennController",21,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256733499,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257649,196,"PennController",21,0,"filler","NULL","PennController",21,"_Trial_","End",1552256734262,"The serious weightlifter was an athlete who at the gym would rarely speak.","NULL"
1552257649,196,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","Start",1552256734274,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552257649,196,"PennController",63,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256752419,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552257649,196,"PennController",63,0,"particle","NULL","PennController",63,"_Trial_","End",1552256753736,"That tall carpenter was the gentleman whom my sister would sometimes go out with.","NULL"
1552257649,196,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","Start",1552256753740,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552257649,196,"PennController",42,0,"prepositional","NULL","Selector","trial1","Selection","sentence1",1552256768094,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552257649,196,"PennController",42,0,"prepositional","NULL","PennController",42,"_Trial_","End",1552256768860,"That foster parent was a guardian whom many children could reliably depend on.","NULL"
1552257649,196,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","Start",1552256768865,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257649,196,"PennController",25,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256772415,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257649,196,"PennController",25,0,"filler","NULL","PennController",25,"_Trial_","End",1552256773451,"That gray squirrel was a creature that near the tree would bury nuts.","NULL"
1552257649,196,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","Start",1552256773463,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552257649,196,"PennController",57,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256777199,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552257649,196,"PennController",57,0,"particle","NULL","PennController",57,"_Trial_","End",1552256777996,"My friendly uncle is a relative whom most everyone can easily get along with.","NULL"
1552257649,196,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","Start",1552256778007,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552257649,196,"PennController",37,0,"prepositional","NULL","Selector","trial1","Selection","sentence2",1552256783439,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552257649,196,"PennController",37,0,"prepositional","NULL","PennController",37,"_Trial_","End",1552256787716,"Her impatient sister is a companion whom few people would willingly travel with.","NULL"
1552257649,196,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","Start",1552256787722,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552257649,196,"PennController",8,0,"filler","NULL","Selector","trial1","Selection","sentence2",1552256793191,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552257649,196,"PennController",8,0,"filler","NULL","PennController",8,"_Trial_","End",1552256794188,"Each new adventure is an experience that at the start will feel uncomfortable.","NULL"
1552257649,196,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","Start",1552256794193,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552257649,196,"PennController",50,0,"particle","NULL","Selector","trial1","Selection","sentence1",1552256799559,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552257649,196,"PennController",50,0,"particle","NULL","PennController",50,"_Trial_","End",1552256800305,"The popular shampoo was a product which the store would regularly run out of.","NULL"
1552257649,196,"PennController",35,0,"prepositional","NULL","PennController",35,"_Trial_","Start",1552256800310,"The controversial issue was a topic which few activists would openly fight for.","NULL"
